year,ISO,LiNo,latitude,longitude,Brandt_index,Aeg_aed_index,Res_index,Contain_index,Larvae_index,,date,
2011,24,85,22.6594543,120.3212081,3.846153846,0,3.846153846,8.333333333,26.92307692,,2011/6/6,2011/6/12
2011,25,85,22.6594543,120.3212081,8,0,6,9.523809524,56,,2011/6/13,2011/6/19
2011,26,85,22.6594543,120.3212081,22,0,14,23.40425532,200,,2011/6/20,2011/6/26
2011,28,85,22.6594543,120.3212081,2,0,2,2.43902439,10,,2011/7/4,2011/7/10
2011,29,85,22.6594543,120.3212081,3.921568627,0,3.921568627,5.555555556,23.52941176,,2011/7/11,2011/7/17
2011,31,85,22.6594543,120.3212081,1,0.07,1,1.886792453,20,,2011/7/25,2011/7/31
2011,32,85,22.6594543,120.3212081,3.846153846,0.115384615,3.846153846,6.52173913,44.87179487,,2011/8/1,2011/8/7
2011,33,85,22.6594543,120.3212081,6,0.02,6,8.823529412,54,,2011/8/8,2011/8/14
2011,37,85,22.6594543,120.3212081,17.77777778,0,11.11111111,11.76470588,66.66666667,,2011/9/5,2011/9/11
2011,4,85,22.6594543,120.3212081,1,0,1,2.040816327,5,,2011/1/17,2011/1/23
2011,45,85,22.6594543,120.3212081,18,0,10,18.75,622,,2011/10/31,2011/11/6
2011,46,85,22.6594543,120.3212081,9.921671018,0.007832898,7.310704961,17.84037559,80.93994778,,2011/11/7,2011/11/13
2011,6,85,22.6594543,120.3212081,0,0,0,0,0,,2011/1/31,2011/2/6
2011,8,85,22.6594543,120.3212081,0,0,0,0,0,,2011/2/14,2011/2/20
2011,9,85,22.6594543,120.3212081,0,0,0,0,0,,2011/2/21,2011/2/27
2012,1,85,22.6594543,120.3212081,0,0,0,0,0,,2012/1/1,2012/1/1
2012,11,85,22.6594543,120.3212081,0,0,0,0,0,,2012/3/5,2012/3/11
2012,13,85,22.6594543,120.3212081,4,0,2,5.714285714,16,,2012/3/19,2012/3/25
2012,15,85,22.6594543,120.3212081,4,0,4,8.695652174,0,,2012/4/2,2012/4/8
2012,16,85,22.6594543,120.3212081,0,0,0,0,0,,2012/4/9,2012/4/15
2012,20,85,22.6594543,120.3212081,6,0,6,10,70,,2012/5/7,2012/5/13
2012,50,85,22.6594543,120.3212081,2,0,2,3.448275862,10,,2012/12/3,2012/12/9
2012,6,85,22.6594543,120.3212081,0,0,0,0,0,,2012/1/30,2012/2/5
2012,9,85,22.6594543,120.3212081,0,0,0,0,0,,2012/2/20,2012/2/26
2005,10,86,22.6523825,120.3132792,2,0,2,2.564102564,8,,2005/2/28,2005/3/6
2005,14,86,22.6523825,120.3132792,2,0.06,2,3.846153846,2,,2005/3/28,2005/4/3
2005,18,86,22.6523825,120.3132792,4,0,2,4.166666667,68,,2005/4/25,2005/5/1
2005,27,86,22.6523825,120.3132792,16,0.02,16,13.79310345,174,,2005/6/27,2005/7/3
2005,30,86,22.6523825,120.3132792,0,0,0,0,0,,2005/7/18,2005/7/24
2005,31,86,22.6523825,120.3132792,14,0.02,6,9.090909091,444,,2005/7/25,2005/7/31
2005,42,86,22.6523825,120.3132792,0,0,0,0,0,,2005/10/10,2005/10/16
2005,44,86,22.6523825,120.3132792,10,0.02,10,9.615384615,128,,2005/10/24,2005/10/30
2006,10,86,22.6523825,120.3132792,5.660377358,0.018867925,5.660377358,4.545454545,98.11320755,,2006/2/27,2006/3/5
2006,14,86,22.6523825,120.3132792,7.142857143,0.035714286,5.357142857,4.395604396,82.14285714,,2006/3/27,2006/4/2
2006,18,86,22.6523825,120.3132792,11.32075472,0,9.433962264,6.451612903,233.9622642,,2006/4/24,2006/4/30
2006,22,86,22.6523825,120.3132792,13.46153846,0.038461538,11.53846154,8.333333333,175,,2006/5/22,2006/5/28
2006,45,86,22.6523825,120.3132792,2,0,2,1.176470588,30,,2006/10/30,2006/11/5
2007,10,86,22.6523825,120.3132792,4,0.04,4,4.255319149,64,,2007/3/5,2007/3/11
2007,12,86,22.6523825,120.3132792,2,0,2,1.785714286,32,,2007/3/19,2007/3/25
2007,15,86,22.6523825,120.3132792,5.660377358,0.018867925,5.660377358,5.172413793,43.39622642,,2007/4/9,2007/4/15
2007,16,86,22.6523825,120.3132792,6.944444444,0,6.944444444,4.098360656,90.27777778,,2007/4/16,2007/4/22
2007,17,86,22.6523825,120.3132792,4,0,4,2.150537634,20,,2007/4/23,2007/4/29
2007,19,86,22.6523825,120.3132792,0,0,0,0,0,,2007/5/7,2007/5/13
2007,2,86,22.6523825,120.3132792,0,0,0,0,0,,2007/1/8,2007/1/14
2007,31,86,22.6523825,120.3132792,12,0.06,6,9.090909091,140,,2007/7/30,2007/8/5
2007,35,86,22.6523825,120.3132792,10,0.3,10,10,154,,2007/8/27,2007/9/2
2007,37,86,22.6523825,120.3132792,17.64705882,0,9.803921569,12.32876712,207.8431373,,2007/9/10,2007/9/16
2007,40,86,22.6523825,120.3132792,20,0,18,19.60784314,190,,2007/10/1,2007/10/7
2007,5,86,22.6523825,120.3132792,0,0,0,0,0,,2007/1/29,2007/2/4
2007,7,86,22.6523825,120.3132792,0,0,0,0,0,,2007/2/12,2007/2/18
2008,1,86,22.6523825,120.3132792,4,0,4,3.174603175,52,,2008/1/1,2008/1/6
2008,19,86,22.6523825,120.3132792,6,0,4,4.6875,38,,2008/5/5,2008/5/11
2008,30,86,22.6523825,120.3132792,6,0.02,4,5.084745763,100,,2008/7/21,2008/7/27
2008,5,86,22.6523825,120.3132792,2,0,2,1.785714286,18,,2008/1/28,2008/2/3
2008,52,86,22.6523825,120.3132792,6,0,6,4.838709677,36,,2008/12/22,2008/12/28
2009,11,86,22.6523825,120.3132792,3.921568627,0,1.960784314,3.174603175,45.09803922,,2009/3/9,2009/3/15
2009,13,86,22.6523825,120.3132792,1.818181818,0,1.818181818,1.754385965,5.454545455,,2009/3/23,2009/3/29
2009,15,86,22.6523825,120.3132792,0,0,0,0,0,,2009/4/6,2009/4/12
2009,17,86,22.6523825,120.3132792,0,0,0,0,0,,2009/4/20,2009/4/26
2009,19,86,22.6523825,120.3132792,3.846153846,0,3.846153846,2.53164557,44.23076923,,2009/5/4,2009/5/10
2009,21,86,22.6523825,120.3132792,1.818181818,0,1.818181818,1.639344262,5.454545455,,2009/5/18,2009/5/24
2009,23,86,22.6523825,120.3132792,15.38461538,0.038461538,3.846153846,11.42857143,73.07692308,,2009/6/1,2009/6/7
2009,24,86,22.6523825,120.3132792,7.692307692,0,7.692307692,7.01754386,63.46153846,,2009/6/8,2009/6/14
2009,26,86,22.6523825,120.3132792,9.615384615,0,5.769230769,8.771929825,0,,2009/6/22,2009/6/28
2009,3,86,22.6523825,120.3132792,2,0,2,1.694915254,4,,2009/1/12,2009/1/18
2009,30,86,22.6523825,120.3132792,13.20754717,0,9.433962264,12.5,90.56603774,,2009/7/20,2009/7/26
2009,31,86,22.6523825,120.3132792,26.92307692,0,13.46153846,16.47058824,171.1538462,,2009/7/27,2009/8/2
2009,42,86,22.6523825,120.3132792,5.479452055,0,5.479452055,15.38461538,5.479452055,,2009/10/12,2009/10/18
2009,8,86,22.6523825,120.3132792,4,0,4,3.50877193,38,,2009/2/16,2009/2/22
2010,12,86,22.6523825,120.3132792,0.952380952,0,0.952380952,0.746268657,15.23809524,,2010/3/15,2010/3/21
2010,15,86,22.6523825,120.3132792,0,0,0,0,0,,2010/4/5,2010/4/11
2010,17,86,22.6523825,120.3132792,8,0,4,9.302325581,104,,2010/4/19,2010/4/25
2010,28,86,22.6523825,120.3132792,5.660377358,0.018867925,3.773584906,6.25,20.75471698,,2010/7/5,2010/7/11
2010,29,86,22.6523825,120.3132792,9.87654321,0,6.172839506,12.30769231,95.0617284,,2010/7/12,2010/7/18
2010,30,86,22.6523825,120.3132792,5.769230769,0,3.846153846,6.666666667,61.53846154,,2010/7/19,2010/7/25
2010,52,86,22.6523825,120.3132792,10,0.02,8,11.9047619,226,,2010/12/20,2010/12/26
2010,8,86,22.6523825,120.3132792,2,0,2,1.408450704,24,,2010/2/15,2010/2/21
2010,9,86,22.6523825,120.3132792,3.773584906,0.018867925,1.886792453,3.125,20.75471698,,2010/2/22,2010/2/28
2011,10,86,22.6523825,120.3132792,0,0,0,0,0,,2011/2/28,2011/3/6
2011,12,86,22.6523825,120.3132792,0,0,0,0,0,,2011/3/14,2011/3/20
2011,15,86,22.6523825,120.3132792,4,0,2,7.142857143,78,,2011/4/4,2011/4/10
2011,17,86,22.6523825,120.3132792,100,0,100,8.333333333,1500,,2011/4/18,2011/4/24
2011,19,86,22.6523825,120.3132792,0,0,0,0,0,,2011/5/2,2011/5/8
2011,20,86,22.6523825,120.3132792,0,0,0,0,0,,2011/5/9,2011/5/15
2011,22,86,22.6523825,120.3132792,7,0,6,5.426356589,37,,2011/5/23,2011/5/29
2011,23,86,22.6523825,120.3132792,2,0,2,1.818181818,8,,2011/5/30,2011/6/5
2011,3,86,22.6523825,120.3132792,0,0,0,0,0,,2011/1/10,2011/1/16
2011,30,86,22.6523825,120.3132792,14,0.02,10,14.89361702,168,,2011/7/18,2011/7/24
2011,31,86,22.6523825,120.3132792,16.88311688,0.012987013,10.38961039,13.68421053,157.1428571,,2011/7/25,2011/7/31
2011,32,86,22.6523825,120.3132792,8.910891089,0,7.920792079,19.56521739,126.7326733,,2011/8/1,2011/8/7
2011,33,86,22.6523825,120.3132792,4,0,4,12.5,20,,2011/8/8,2011/8/14
2011,47,86,22.6523825,120.3132792,23.42342342,0.063063063,13.51351351,25,167.5675676,,2011/11/14,2011/11/20
2011,9,86,22.6523825,120.3132792,0,0,0,0,0,,2011/2/21,2011/2/27
2012,1,86,22.6523825,120.3132792,0.784313725,0.007843137,0.784313725,1.694915254,4.705882353,,2012/1/1,2012/1/1
2012,10,86,22.6523825,120.3132792,2.4,0,2.4,6.315789474,0,,2012/2/27,2012/3/4
2012,12,86,22.6523825,120.3132792,1.953125,0,1.953125,7.8125,0,,2012/3/12,2012/3/18
2012,16,86,22.6523825,120.3132792,1,0,1,3.846153846,0,,2012/4/9,2012/4/15
2012,18,86,22.6523825,120.3132792,1.960784314,0,1.960784314,3.846153846,9.803921569,,2012/4/23,2012/4/29
2012,35,86,22.6523825,120.3132792,100,0,100,4.761904762,500,,2012/8/20,2012/8/26
2012,6,86,22.6523825,120.3132792,1.244813278,0,0.829875519,2.027027027,1.244813278,,2012/1/30,2012/2/5
2012,8,86,22.6523825,120.3132792,0,0,0,0,0,,2012/2/13,2012/2/19
2011,12,1,22.7241829,120.3421093,2,0,2,3.333333333,20,,2011/3/14,2011/3/20
2011,16,1,22.7241829,120.3421093,4,0,2,3.225806452,34,,2011/4/11,2011/4/17
2011,23,1,22.7241829,120.3421093,8,0,8,11.11111111,44,,2011/5/30,2011/6/5
2011,34,1,22.7241829,120.3421093,0,0,0,0,0,,2011/8/15,2011/8/21
2012,12,1,22.7241829,120.3421093,0,0,0,0,0,,2012/3/12,2012/3/18
2012,15,1,22.7241829,120.3421093,2,0,2,3.571428571,16,,2012/4/2,2012/4/8
2011,12,2,22.7375446,120.368051,2,0,2,2.631578947,20,,2011/3/14,2011/3/20
2011,18,2,22.7375446,120.368051,6,0.06,6,6.666666667,178,,2011/4/25,2011/5/1
2011,29,2,22.7375446,120.368051,48,0.32,14,40.6779661,450,,2011/7/11,2011/7/17
2011,31,2,22.7375446,120.368051,8,0,8,18.18181818,34,,2011/7/25,2011/7/31
2012,13,2,22.7375446,120.368051,4,0,4,4.761904762,60,,2012/3/19,2012/3/25
2011,13,3,22.7178926,120.3594043,2,0,2,2.631578947,8,,2011/3/21,2011/3/27
2011,23,3,22.7178926,120.3594043,10,0.02,10,12.5,160,,2011/5/30,2011/6/5
2011,25,3,22.7178926,120.3594043,0,0,0,0,0,,2011/6/13,2011/6/19
2011,30,3,22.7178926,120.3594043,28.88888889,0.077777778,17.77777778,27.08333333,201.1111111,,2011/7/18,2011/7/24
2011,31,3,22.7178926,120.3594043,4,0,4,14.28571429,16,,2011/7/25,2011/7/31
2011,7,3,22.7178926,120.3594043,2,0,2,3.333333333,20,,2011/2/7,2011/2/13
2012,15,3,22.7178926,120.3594043,4,0,4,4.347826087,52,,2012/4/2,2012/4/8
2011,12,4,22.7393504,120.3594043,4,0,4,6.666666667,50,,2011/3/14,2011/3/20
2011,18,4,22.7393504,120.3594043,8,0.02,6,12.12121212,70,,2011/4/25,2011/5/1
2011,29,4,22.7393504,120.3594043,14,0.28,14,12.72727273,62,,2011/7/11,2011/7/17
2011,31,4,22.7393504,120.3594043,4,0,4,11.76470588,30,,2011/7/25,2011/7/31
2011,4,4,22.7393504,120.3594043,14,0.02,12,17.07317073,100,,2011/1/17,2011/1/23
2012,15,4,22.7393504,120.3594043,4,0,4,5.263157895,54,,2012/4/2,2012/4/8
2011,12,5,22.7475608,120.3521983,4,0,4,3.333333333,44,,2011/3/14,2011/3/20
2011,18,5,22.7475608,120.3521983,4,0.04,2,4.081632653,24,,2011/4/25,2011/5/1
2011,29,5,22.7475608,120.3521983,18,0.24,14,17.64705882,192,,2011/7/11,2011/7/17
2011,31,5,22.7475608,120.3521983,4,0,4,9.090909091,26,,2011/7/25,2011/7/31
2011,4,5,22.7475608,120.3521983,6,0,6,6.666666667,22,,2011/1/17,2011/1/23
2012,15,5,22.7475608,120.3521983,9.433962264,0.037735849,5.660377358,12.19512195,109.4339623,,2012/4/2,2012/4/8
2011,13,6,22.7268164,120.368051,2,0,2,4.347826087,20,,2011/3/21,2011/3/27
2011,18,6,22.7268164,120.368051,15,0.125,8.75,16.66666667,342.5,,2011/4/25,2011/5/1
2011,19,6,22.7268164,120.368051,0,0,0,0,0,,2011/5/2,2011/5/8
2011,49,6,22.7268164,120.368051,14,0.04,12,25.92592593,132,,2011/11/28,2011/12/4
2011,7,6,22.7268164,120.368051,4,0.02,4,8.695652174,40,,2011/2/7,2011/2/13
2012,13,6,22.7268164,120.368051,2,0,2,2.631578947,12,,2012/3/19,2012/3/25
2011,12,7,22.751935,120.3954282,0,0,0,0,0,,2011/3/14,2011/3/20
2011,21,7,22.751935,120.3954282,56,0.04,24,30.10752688,232,,2011/5/16,2011/5/22
2011,23,7,22.751935,120.3954282,8,0,6,9.756097561,82,,2011/5/30,2011/6/5
2011,35,7,22.751935,120.3954282,100,0,100,16.66666667,100,,2011/8/22,2011/8/28
2012,15,7,22.751935,120.3954282,0,0,0,0,0,,2012/4/2,2012/4/8
2011,12,8,22.7333842,120.3622866,2,0,2,2.857142857,6,,2011/3/14,2011/3/20
2011,16,8,22.7333842,120.3622866,10,0.06,8,16.12903226,88,,2011/4/11,2011/4/17
2011,18,8,22.7333842,120.3622866,2,0,2,5.555555556,6,,2011/4/25,2011/5/1
2012,13,8,22.7333842,120.3622866,10,0,10,13.88888889,190,,2012/3/19,2012/3/25
2012,15,8,22.7333842,120.3622866,0,0,0,0,0,,2012/4/2,2012/4/8
2011,13,9,22.7238586,120.356522,2,0,2,2.325581395,30,,2011/3/21,2011/3/27
2011,21,9,22.7238586,120.356522,2,0,2,2.272727273,12,,2011/5/16,2011/5/22
2011,23,9,22.7238586,120.356522,6,0,4,9.677419355,50,,2011/5/30,2011/6/5
2011,7,9,22.7238586,120.356522,4,0,2,5.263157895,60,,2011/2/7,2011/2/13
2012,15,9,22.7238586,120.356522,4,0,4,5.555555556,20,,2012/4/2,2012/4/8
2011,10,1,22.6004106,120.4083944,0,0,0,0,0,,2011/2/28,2011/3/6
2011,18,1,22.6004106,120.4083944,8,0.1,8,10,68,,2011/4/25,2011/5/1
2011,21,1,22.6004106,120.4083944,7.407407407,0,7.407407407,6.779661017,31.48148148,,2011/5/16,2011/5/22
2011,29,1,22.6004106,120.4083944,24,0.1,10,27.90697674,90,,2011/7/11,2011/7/17
2011,31,1,22.6004106,120.4083944,0,0,0,0,0,,2011/7/25,2011/7/31
2012,13,1,22.6004106,120.4083944,6,0,6,12,46,,2012/3/19,2012/3/25
2012,3,1,22.6004106,120.4083944,8,0.04,8,9.302325581,40,,2012/1/9,2012/1/15
2012,49,1,22.6004106,120.4083944,34.28571429,0.114285714,22.85714286,32.43243243,170,,2012/11/26,2012/12/2
2011,13,2,22.59665,120.4328824,2,0,2,2.040816327,10,,2011/3/21,2011/3/27
2011,18,2,22.59665,120.4328824,2,0,2,2.941176471,40,,2011/4/25,2011/5/1
2011,24,2,22.59665,120.4328824,16.83168317,0,11.88118812,22.07792208,151.4851485,,2011/6/6,2011/6/12
2011,25,2,22.59665,120.4328824,4,0,4,6.666666667,44,,2011/6/13,2011/6/19
2011,29,2,22.59665,120.4328824,18,0.1,8,15.78947368,156,,2011/7/11,2011/7/17
2011,31,2,22.59665,120.4328824,6,0,6,5.454545455,60,,2011/7/25,2011/7/31
2011,4,2,22.59665,120.4328824,12,0.04,10,14.63414634,80,,2011/1/17,2011/1/23
2011,51,2,22.59665,120.4328824,0,0,0,0,0,,2011/12/12,2011/12/18
2012,13,2,22.59665,120.4328824,8,0.02,8,12.90322581,70,,2012/3/19,2012/3/25
2011,12,3,22.5871268,120.427121,2,0,2,3.571428571,20,,2011/3/14,2011/3/20
2011,13,3,22.5871268,120.427121,2,0,2,2.325581395,35,,2011/3/21,2011/3/27
2011,14,3,22.5871268,120.427121,11,0,9,13.25301205,120,,2011/3/28,2011/4/3
2011,15,3,22.5871268,120.427121,4,0,4,2.777777778,100,,2011/4/4,2011/4/10
2011,18,3,22.5871268,120.427121,4,0.08,4,4.444444444,70,,2011/4/25,2011/5/1
2011,29,3,22.5871268,120.427121,27.45098039,0.039215686,21.56862745,17.28395062,215.6862745,,2011/7/11,2011/7/17
2011,31,3,22.5871268,120.427121,6,0,6,6.976744186,40,,2011/7/25,2011/7/31
2011,4,3,22.5871268,120.427121,6,0,6,13.04347826,40,,2011/1/17,2011/1/23
2011,47,3,22.5871268,120.427121,8,0,8,18.18181818,46,,2011/11/14,2011/11/20
2012,13,3,22.5871268,120.427121,10,0,10,22.72727273,132,,2012/3/19,2012/3/25
2012,14,3,22.5871268,120.427121,4,0,4,12.5,20,,2012/3/26,2012/4/1
2012,27,3,22.5871268,120.427121,18,0.06,8,20.45454545,202,,2012/6/25,2012/7/1
2011,10,4,22.6052087,120.3853425,0,0,0,0,0,,2011/2/28,2011/3/6
2011,19,4,22.6052087,120.3853425,4,0,4,3.921568627,12,,2011/5/2,2011/5/8
2011,20,4,22.6052087,120.3853425,0,0,0,0,0,,2011/5/9,2011/5/15
2011,29,4,22.6052087,120.3853425,12,0.06,8,11.11111111,112,,2011/7/11,2011/7/17
2011,31,4,22.6052087,120.3853425,8,0,8,12.5,80,,2011/7/25,2011/7/31
2011,34,4,22.6052087,120.3853425,24,0,12,13.79310345,152,,2011/8/15,2011/8/21
2011,35,4,22.6052087,120.3853425,8,0,6,12.12121212,70,,2011/8/22,2011/8/28
2011,36,4,22.6052087,120.3853425,8,0,8,7.843137255,120,,2011/8/29,2011/9/4
2012,20,4,22.6052087,120.3853425,27.45098039,0.039215686,17.64705882,35.8974359,264.7058824,,2012/5/7,2012/5/13
2011,10,6,22.6194992,120.3939874,0,0,0,0,0,,2011/2/28,2011/3/6
2011,16,6,22.6194992,120.3939874,2,0.02,2,2.272727273,14,,2011/4/11,2011/4/17
2011,21,6,22.6194992,120.3939874,118.1818182,2.272727273,27.27272727,29.54545455,1300,,2011/5/16,2011/5/22
2011,34,6,22.6194992,120.3939874,0,0,0,0,0,,2011/8/15,2011/8/21
2012,16,6,22.6194992,120.3939874,4,0.02,4,5.263157895,32,,2012/4/9,2012/4/15
2012,48,6,22.6194992,120.3939874,35.71428571,0,21.42857143,55.55555556,185.7142857,,2012/11/19,2012/11/25
2011,14,5,22.6348276,120.4040725,6,0,6,7.894736842,60,,2011/3/28,2011/4/3
2011,18,5,22.6348276,120.4040725,7.142857143,0.023809524,5.952380952,7.228915663,123.8095238,,2011/4/25,2011/5/1
2011,36,5,22.6348276,120.4040725,3.773584906,0,3.773584906,5.263157895,13.20754717,,2011/8/29,2011/9/4
2011,39,5,22.6348276,120.4040725,2,0,2,5.555555556,10,,2011/9/19,2011/9/25
2011,42,5,22.6348276,120.4040725,8,0,4,7.272727273,62,,2011/10/10,2011/10/16
2011,46,5,22.6348276,120.4040725,1.785714286,0,1.785714286,9.090909091,8.928571429,,2011/11/7,2011/11/13
2011,9,5,22.6348276,120.4040725,4,0,4,6.896551724,60,,2011/2/21,2011/2/27
2012,1,5,22.6348276,120.4040725,2,0,2,5.555555556,10,,2012/1/1,2012/1/1
2012,16,5,22.6348276,120.4040725,3.921568627,0,3.921568627,5.714285714,39.21568627,,2012/4/9,2012/4/15
2012,49,5,22.6348276,120.4040725,300,1,100,7.692307692,0,,2012/11/26,2012/12/2
2011,14,7,22.5925564,120.3752561,2,0,2,2.739726027,12,,2011/3/28,2011/4/3
2011,21,7,22.5925564,120.3752561,16,0.02,10,16.32653061,74,,2011/5/16,2011/5/22
2011,22,7,22.5925564,120.3752561,4,0,4,8.333333333,16,,2011/5/23,2011/5/29
2011,29,7,22.5925564,120.3752561,46,0.12,32,33.82352941,370,,2011/7/11,2011/7/17
2011,31,7,22.5925564,120.3752561,24,0.02,18,29.26829268,390,,2011/7/25,2011/7/31
2011,32,7,22.5925564,120.3752561,6,0,6,10.34482759,70,,2011/8/1,2011/8/7
2011,8,7,22.5925564,120.3752561,6,0.02,6,11.11111111,40,,2011/2/14,2011/2/20
2012,12,7,22.5925564,120.3752561,400,0,100,17.39130435,4500,,2012/3/12,2012/3/18
2012,48,7,22.5925564,120.3752561,7.692307692,0.019230769,7.692307692,8.163265306,42.30769231,,2012/11/19,2012/11/25
2012,52,7,22.5925564,120.3752561,0,0,0,0,0,,2012/12/17,2012/12/23
2011,10,8,22.6092138,120.3983097,0,0,0,0,0,,2011/2/28,2011/3/6
2011,16,8,22.6092138,120.3983097,4,0.02,2,4,96,,2011/4/11,2011/4/17
2011,17,8,22.6092138,120.3983097,7,0.02,3,9.85915493,93,,2011/4/18,2011/4/24
2011,21,8,22.6092138,120.3983097,31.86813187,0.032967033,9.89010989,28.71287129,181.3186813,,2011/5/16,2011/5/22
2011,22,8,22.6092138,120.3983097,0,0,0,0,0,,2011/5/23,2011/5/29
2011,26,8,22.6092138,120.3983097,14.5631068,0.048543689,9.708737864,17.04545455,83.49514563,,2011/6/20,2011/6/26
2011,27,8,22.6092138,120.3983097,0,0,0,0,0,,2011/6/27,2011/7/3
2011,44,8,22.6092138,120.3983097,0,0,0,0,0,,2011/10/24,2011/10/30
2011,47,8,22.6092138,120.3983097,3.846153846,0,3.846153846,25,19.23076923,,2011/11/14,2011/11/20
2011,50,8,22.6092138,120.3983097,9.803921569,0,9.803921569,83.33333333,323.5294118,,2011/12/5,2011/12/11
2012,16,8,22.6092138,120.3983097,12,0.1,12,16.21621622,188,,2012/4/9,2012/4/15
2012,17,8,22.6092138,120.3983097,2,0,2,16.66666667,40,,2012/4/16,2012/4/22
2012,20,8,22.6092138,120.3983097,49.01960784,0.176470588,15.68627451,43.85964912,905.8823529,,2012/5/7,2012/5/13
2012,39,8,22.6092138,120.3983097,200,4,100,7.142857143,2000,,2012/9/17,2012/9/23
2012,48,8,22.6092138,120.3983097,1.351351351,0,1.351351351,1.724137931,27.02702703,,2012/11/19,2012/11/25
2012,49,8,22.6092138,120.3983097,0,1,0,0,0,,2012/11/26,2012/12/2
2011,10,9,22.6111719,120.3824608,0,0,0,0,0,,2011/2/28,2011/3/6
2011,16,9,22.6111719,120.3824608,0,0,0,0,0,,2011/4/11,2011/4/17
2012,20,9,22.6111719,120.3824608,42,0.16,18,48.8372093,906,,2012/5/7,2012/5/13
2011,14,10,22.6367471,120.4141567,0,0,0,0,0,,2011/3/28,2011/4/3
2011,23,10,22.6367471,120.4141567,9.433962264,0,5.660377358,8.333333333,52.83018868,,2011/5/30,2011/6/5
2011,34,10,22.6367471,120.4141567,0,0,0,0,0,,2011/8/15,2011/8/21
2011,7,10,22.6367471,120.4141567,6,0,4,5.084745763,106,,2011/2/7,2011/2/13
2012,20,10,22.6367471,120.4141567,24,0,14,27.90697674,230,,2012/5/7,2012/5/13
2012,24,10,22.6367471,120.4141567,50,0,50,25,0,,2012/6/4,2012/6/10
2011,10,11,22.6186968,120.3817403,0,0,0,0,0,,2011/2/28,2011/3/6
2011,19,11,22.6186968,120.3817403,0,0,0,0,0,,2011/5/2,2011/5/8
2011,21,11,22.6186968,120.3817403,35,0.15,20,11.11111111,210,,2011/5/16,2011/5/22
2012,20,11,22.6186968,120.3817403,22,0.04,18,50,218,,2012/5/7,2012/5/13
2012,21,11,22.6186968,120.3817403,16,0.08,10,14.81481481,98,,2012/5/14,2012/5/20
2012,23,11,22.6186968,120.3817403,139.0243902,0.292682927,53.65853659,44.88188976,1536.585366,,2012/5/28,2012/6/3
2011,14,12,22.6253027,120.3983097,6,0.02,6,12.5,90,,2011/3/28,2011/4/3
2011,23,12,22.6253027,120.3983097,14,0.02,14,16.27906977,80,,2011/5/30,2011/6/5
2011,24,12,22.6253027,120.3983097,6,0,6,21.42857143,90,,2011/6/6,2011/6/12
2011,46,12,22.6253027,120.3983097,6.382978723,0,4.255319149,13.63636364,117.0212766,,2011/11/7,2011/11/13
2011,51,12,22.6253027,120.3983097,2,0,2,6.666666667,20,,2011/12/12,2011/12/18
2011,9,12,22.6253027,120.3983097,2,0,2,3.125,10,,2011/2/21,2011/2/27
2012,16,12,22.6253027,120.3983097,8,0.02,6,10.81081081,32,,2012/4/9,2012/4/15
2012,22,12,22.6253027,120.3983097,22,0,18,35.48387097,146,,2012/5/21,2012/5/27
2012,48,12,22.6253027,120.3983097,17.69911504,0.053097345,10.61946903,19.41747573,62.83185841,,2012/11/19,2012/11/25
2011,14,13,22.6388706,120.3911059,0,0,0,0,0,,2011/3/28,2011/4/3
2011,21,13,22.6388706,120.3911059,16.66666667,0,16.66666667,1.123595506,83.33333333,,2011/5/16,2011/5/22
2011,23,13,22.6388706,120.3911059,14,0,8,22.58064516,124,,2011/5/30,2011/6/5
2011,25,13,22.6388706,120.3911059,0,0,0,0,0,,2011/6/13,2011/6/19
2011,37,13,22.6388706,120.3911059,2,0,2,8.333333333,8,,2011/9/5,2011/9/11
2011,48,13,22.6388706,120.3911059,2.197802198,0,2.197802198,6.666666667,8.791208791,,2011/11/21,2011/11/27
2011,50,13,22.6388706,120.3911059,17.54385965,0.087719298,10.52631579,20,85.96491228,,2011/12/5,2011/12/11
2011,9,13,22.6388706,120.3911059,0,0,0,0,0,,2011/2/21,2011/2/27
2012,16,13,22.6388706,120.3911059,8,0,6,9.302325581,42,,2012/4/9,2012/4/15
2012,21,13,22.6388706,120.3911059,14,0.04,12,21.21212121,110,,2012/5/14,2012/5/20
2012,22,13,22.6388706,120.3911059,17.58241758,0.007326007,10.98901099,18.6770428,157.5091575,,2012/5/21,2012/5/27
2012,24,13,22.6388706,120.3911059,175,0,25,33.33333333,3125,,2012/6/4,2012/6/10
